conglome,vivienda,hogar,codperso,p208a,p207,p300a,p301a,p1$06,estrsocial,dominio,dom_2,dom_3,dom_4,dom_5,dom_6,dom_7,dom_8,estrsoc_2.0,estrsoc_3.0,estrsoc_4.0,estrsoc_5.0,estrsoc_6.0,educ_2.0,educ_3.0,educ_4.0,educ_5.0,educ_6.0,educ_7.0,educ_8.0,educ_10.0,educ_11.0,educ_12.0,lengua_indigena,conf_policia
18800,134,11,2,58,2,4,3.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0
18818,43,11,1,71,1,1,5.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
18818,81,11,1,70,1,1,5.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
18818,137,11,1,46,2,4,6.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18818,159,11,1,48,1,4,10.0,2,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
18825,11,11,1,36,2,4,10.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
18825,25,11,7,63,2,4,11.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
18832,27,11,1,43,1,15,6.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.0
18832,51,11,1,20,2,4,6.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18833,10,11,1,74,1,1,3.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0
18833,41,11,1,53,2,1,3.0,3,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0
18833,67,11,2,32,2,4,3.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
18833,102,11,1,64,2,4,4.0,1,4.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
18837,10,11,1,73,1,4,4.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0
18837,28,11,1,38,1,4,3.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0
18837,57,11,1,35,2,1,5.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0
18837,75,11,1,30,2,4,8.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0
18837,86,11,2,35,2,4,8.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0
18837,102,11,2,27,2,4,10.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0
18852,62,11,1,25,2,4,6.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18852,84,11,2,32,2,1,6.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0
18852,128,11,2,33,2,4,6.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18860,7,11,1,64,1,4,6.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18860,34,11,1,67,2,4,5.0,3,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0
18860,62,11,2,33,2,4,8.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0
18860,76,11,3,18,1,4,7.0,4,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0
18860,88,11,1,50,1,4,6.0,1,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18860,116,11,2,66,2,4,3.0,2,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0
18863,1,11,1,35,2,4,8.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
18863,20,11,2,28,2,4,6.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
18863,32,11,2,45,2,4,4.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
18863,41,11,1,62,1,4,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
18863,60,11,2,33,1,4,4.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
18863,80,11,1,35,2,4,7.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0
18863,90,11,1,36,2,4,6.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
18863,98,11,1,34,2,4,5.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0
18873,21,11,1,53,2,1,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0
18873,22,11,1,54,1,1,3.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.0
18873,23,11,1,31,2,4,6.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
18873,52,11,1,54,2,4,6.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
18873,53,11,1,38,2,1,5.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.0
18873,55,11,1,66,1,1,3.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.0
18873,56,11,1,71,1,1,4.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0
18879,29,11,2,41,2,1,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0
18879,65,11,2,28,2,6,3.0,3,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0
18879,67,11,1,63,1,4,5.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0
18881,10,11,1,68,2,1,1.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0
18881,12,11,2,24,2,4,10.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0
18881,124,11,2,33,2,1,3.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.0
18881,125,11,1,46,2,4,4.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
18881,126,11,1,45,2,1,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0
18881,127,11,1,23,2,4,8.0,1,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
18881,128,11,1,49,2,1,3.0,2,6.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0
18891,23,11,2,75,2,4,5.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
18891,53,11,1,75,2,4,4.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
18891,69,11,1,74,1,4,6.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18891,84,11,3,40,2,4,8.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
18891,113,11,3,30,1,4,10.0,2,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
18891,129,11,1,76,1,4,4.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
18895,41,11,1,44,1,4,11.0,3,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
18895,56,11,1,54,1,4,6.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18895,70,11,3,36,2,4,8.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
18895,84,11,1,55,2,2,3.0,2,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0
18895,98,11,1,62,2,4,11.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
18895,111,11,1,49,2,4,11.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
18902,3,11,2,23,1,4,6.0,3,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0
18902,22,11,1,64,2,2,3.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2.0
18902,39,11,1,43,2,4,10.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0
18902,57,11,1,34,1,4,6.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18902,75,11,1,44,1,2,6.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.0
18902,94,11,1,42,1,2,6.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0
18915,15,11,1,43,1,2,6.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0
18915,27,11,2,34,2,4,8.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0
18915,38,11,1,35,2,4,6.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18915,73,11,1,27,1,4,7.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
18915,84,11,1,69,1,4,6.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18915,97,11,1,43,2,2,7.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0
18918,13,11,1,33,2,4,10.0,2,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
18918,16,11,2,50,2,4,7.0,1,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
18918,53,11,1,91,1,4,10.0,3,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
18918,87,11,2,56,2,4,8.0,1,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
18929,24,11,1,57,2,4,4.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
18929,65,11,2,18,1,4,6.0,3,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
18929,129,11,3,35,1,4,10.0,2,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
18937,26,11,1,47,1,4,6.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18937,38,11,1,27,2,4,8.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0
18937,51,11,1,52,2,1,6.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0
18937,78,11,1,34,2,4,10.0,3,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0
18937,91,11,4,32,2,2,8.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.0
18940,6,11,1,48,1,4,8.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
18940,23,11,1,47,1,4,8.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
18940,76,11,1,49,2,4,7.0,2,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
18940,109,11,3,19,2,4,7.0,3,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
18940,126,11,1,43,1,1,7.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
18940,176,11,2,56,2,4,6.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18942,8,11,1,47,1,2,4.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0
18942,25,11,2,29,2,4,6.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18942,41,11,1,26,2,2,8.0,3,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0
18942,58,11,2,40,1,2,6.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0
18942,93,11,1,23,2,4,6.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18947,14,11,1,47,2,4,6.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18947,79,11,1,37,1,4,8.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0
18947,94,11,2,39,2,2,6.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0
18947,110,11,1,68,2,4,5.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0
18947,124,11,1,39,1,1,5.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0
18947,138,11,2,45,2,4,8.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0
18954,3,11,1,70,1,1,6.0,2,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0
18954,23,11,1,57,1,4,6.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18954,33,11,1,43,2,2,4.0,2,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
18954,64,11,2,71,2,4,10.0,2,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
18954,73,11,1,40,1,4,8.0,2,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
18955,53,11,2,66,2,4,7.0,2,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
18955,72,11,1,44,1,2,4.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
18955,91,11,1,62,2,4,6.0,2,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18955,130,11,1,44,2,4,5.0,4,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
18955,148,11,1,64,2,4,4.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
18955,166,11,1,63,2,4,6.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18983,19,11,2,31,1,4,8.0,3,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
18983,52,11,1,45,2,4,6.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18983,86,11,1,68,2,4,4.0,2,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
18983,103,11,1,54,1,4,6.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18985,28,11,1,75,1,1,4.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
18985,41,11,1,76,2,2,1.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
18985,57,11,3,47,1,2,6.0,2,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0
18985,75,11,1,65,1,4,6.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18985,108,11,1,44,1,4,6.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18985,135,11,1,66,2,4,6.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18989,6,11,2,30,2,4,6.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18989,49,11,1,29,2,4,7.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0
18989,71,11,1,31,1,2,8.0,2,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.0
18989,81,11,2,73,2,4,1.0,1,5.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
18990,30,11,2,52,2,4,11.0,3,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
18990,57,11,2,28,2,4,11.0,2,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
18990,101,11,1,42,1,4,6.0,2,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18997,33,11,3,21,1,4,7.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
18997,71,11,1,81,1,4,4.0,2,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
18997,90,11,1,64,2,1,1.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
18997,108,11,1,45,1,4,6.0,1,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
19004,10,11,1,58,1,1,6.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
19004,29,11,3,35,2,4,8.0,2,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
19004,49,11,2,73,2,2,3.0,1,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0
19004,70,11,2,22,2,4,8.0,2,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
19008,21,11,1,41,1,4,6.0,1,1.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
19008,36,11,1,34,1,4,6.0,1,1.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
19008,84,11,1,39,1,4,8.0,2,1.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
19008,120,11,1,55,1,4,8.0,2,1.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
19013,1,11,3,85,2,4,4.0,2,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
19013,3,11,2,66,2,1,3.0,1,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.0
19013,4,11,1,77,2,4,3.0,2,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
19013,137,11,1,66,1,2,5.0,1,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0
19013,153,11,1,58,2,2,6.0,2,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.0
19013,164,11,1,78,1,2,3.0,3,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.0
19013,174,11,1,69,1,4,6.0,2,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
19015,191,11,2,41,2,4,6.0,2,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
19015,192,11,2,86,2,2,1.0,1,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
19015,396,11,1,85,1,4,3.0,3,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0
19015,398,11,1,58,1,4,6.0,2,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
19015,399,11,1,70,1,4,4.0,1,6.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
19025,4,11,1,52,1,2,6.0,3,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3.0
19025,53,11,2,42,2,2,6.0,2,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.0
19025,69,11,1,81,1,2,3.0,2,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0
19025,85,11,2,35,2,4,6.0,2,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
19025,118,11,2,54,2,2,1.0,1,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
19025,149,11,1,54,1,2,6.0,1,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0
19025,166,11,2,66,2,2,1.0,3,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0
19033,17,11,1,65,1,4,6.0,2,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
19033,27,11,1,48,1,4,3.0,1,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
19033,48,11,1,66,1,4,6.0,2,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
19033,69,11,1,57,1,4,4.0,2,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
19033,90,11,1,55,2,4,5.0,1,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0
19033,101,11,1,70,1,4,6.0,4,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0
19033,111,11,2,48,2,4,6.0,2,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
19033,122,11,1,85,2,4,3.0,3,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.0
19038,25,11,1,58,1,1,3.0,1,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.0
19038,26,11,1,65,1,1,5.0,1,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0
19038,27,11,1,38,2,1,6.0,2,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.0
19038,28,11,1,46,2,1,6.0,1,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0
19038,90,11,1,42,1,1,6.0,2,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.0
19038,91,11,1,65,1,1,4.0,2,6.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.0
